#integer	index1	index2																				
state	posterior	prior	likelihood	meanRate	treeModel.rootHeight	yule.birthRate	ac	ag	at	cg	gt	alpha	ucld.mean	ucld.stdev	invgauss.mean	invgauss.stdev	uced.mean	index1	index2	coefficientOfVariation	covariance	treeLikelihood
48205000	-11441.08275	20.80415019	-11461.8869	0.935902768	0.167556162	16.34523074	0.341039814	1.4362266	0.161897816	0.35881816	0.251939529	0.738641186	1	0.296226304	1	0.394856875	1	1	1	0.349753227	-0.185591644	-11461.8869
48210000	-11441.82613	20.72975919	-11462.55589	0.873571993	0.156831745	15.38695867	0.341039814	1.4362266	0.161897816	0.35881816	0.2667933	0.738641186	1	0.450088487	1	8.953241404	1	0	0	0.508153925	0.056701955	-11462.55589
48215000	-11445.59851	20.0389304	-11465.63744	0.890802016	0.19484487	8.975544163	0.341039814	1.4362266	0.161897816	0.35881816	0.220880168	0.738641186	1	0.347843627	1	5.029277919	1	0	0	0.367615612	0.189319152	-11465.63744
48220000	-11439.363	21.21526571	-11460.57826	0.908580814	0.194161851	12.0096067	0.341039814	1.4362266	0.159704585	0.345700968	0.191163246	0.738641186	1	0.425580182	1	9.608536974	1	0	0	0.477427846	0.117675324	-11460.57826
48225000	-11452.00721	18.47507974	-11470.48229	0.824718836	0.221303311	15.56394554	0.341039814	1.442255073	0.159704585	0.345700968	0.191163246	0.738641186	1	4.686219321	1	0.470784621	1	1	1	0.497697465	-0.237177605	-11470.48229
48230000	-11452.94469	19.45588035	-11472.40057	0.793861627	0.199953759	9.341003055	0.341039814	1.442255073	0.159704585	0.345700968	0.191163246	0.738641186	1	0.498367884	1	4.610856653	1	0	0	0.507247212	-0.449861976	-11472.40057
48235000	-11447.32224	19.32609242	-11466.64833	0.80357277	0.233366954	12.39004129	0.341039814	1.29975611	0.159704585	0.392929056	0.191163246	0.738641186	1	0.394228962	1	4.198420059	1	0	0	0.399580936	0.05698247	-11466.64833
48240000	-11449.72754	20.29538644	-11470.02292	0.931723492	0.150132562	6.970351386	0.3043574	1.29845678	0.159704585	0.392929056	0.191163246	0.738641186	1	0.391045496	1	2.848511241	1	0	0	0.383598714	0.26249237	-11470.02292
48245000	-11449.51614	23.31032437	-11472.82646	1.143409344	0.132480271	12.50891272	0.3043574	1.29845678	0.159704585	0.422967917	0.191163246	0.738641186	1	0.383529051	1	4.397555687	1	0	0	0.505005492	-0.074163941	-11472.82646
48250000	-11445.5755	22.7067804	-11468.28228	1.049048418	0.151578261	12.94699658	0.3043574	1.29845678	0.159704585	0.367116387	0.191163246	0.738641186	1	6.341066778	1	0.33402285	1	1	1	0.426050465	-0.018184249	-11468.28228
48255000	-11447.46897	21.69274338	-11469.16171	0.98234974	0.176529635	11.59881259	0.324034367	1.29845678	0.13558219	0.367116387	0.234523306	0.738641186	1	3.601116126	1	0.426790399	1	1	1	0.420168022	0.129957068	-11469.16171
48260000	-11440.67073	23.5187402	-11464.18947	1.099241998	0.13864962	13.01718833	0.334017948	1.29845678	0.13558219	0.333949674	0.234523306	0.905478906	1	0.262451898	1	5.318513002	1	0	0	0.385339486	0.112472117	-11464.18947
48265000	-11440.39541	21.89515251	-11462.29056	0.994657991	0.172197919	8.96564921	0.315937554	1.29845678	0.13558219	0.417502894	0.234523306	0.905478906	1	0.318330909	1	9.647472361	1	0	0	0.456120406	0.018460038	-11462.29056
48270000	-11448.83733	21.46149256	-11470.29882	1.021620474	0.150872973	16.6155472	0.315937554	1.245223617	0.16572921	0.417502894	0.234523306	0.905478906	1	0.400709112	1	8.562662868	1	0	0	0.427039936	-0.005393826	-11470.29882
48275000	-11450.91189	19.85583107	-11470.76772	0.881026125	0.170937539	17.85553899	0.315937554	1.245223617	0.16572921	0.417502894	0.234523306	0.905478906	1	0.51419699	1	3.519657377	1	0	0	0.486172202	-0.173699464	-11470.76772
48280000	-11446.22862	20.03055004	-11466.25917	0.87274749	0.199107929	15.50405521	0.315937554	1.245223617	0.179871086	0.417502894	0.234523306	0.898001657	1	0.401724295	1	2.011908241	1	0	0	0.436583629	0.042400458	-11466.25917
48285000	-11450.90231	20.67819161	-11471.5805	0.891872478	0.198298476	9.07666131	0.285768234	1.245223617	0.118449204	0.417502894	0.234523306	0.898001657	1	2.506595456	1	0.292372266	1	1	1	0.395809252	-0.167246592	-11471.5805
48290000	-11443.00431	21.67366725	-11464.67797	0.888292403	0.171163389	13.70534913	0.285768234	1.245223617	0.118449204	0.405695503	0.233284869	0.898001657	1	4.074240253	1	0.37257808	1	1	1	0.430562633	-0.029407433	-11464.67797
48295000	-11450.32202	21.80512675	-11472.12715	0.896714877	0.196821218	10.84601689	0.285768234	1.245223617	0.118449204	0.405695503	0.233284869	0.898001657	1	9.831003815	1	0.466289265	1	1	1	0.45057474	0.069011675	-11472.12715
48300000	-11447.42881	21.29550578	-11468.72432	0.894571022	0.176435664	9.335706959	0.290026503	1.245223617	0.146572326	0.405695503	0.233284869	0.898001657	1	0.389673009	1	4.26321504	1	0	0	0.417377072	-0.050289298	-11468.72432
48305000	-11442.34572	23.1574307	-11465.50315	1.046006165	0.148290676	12.37293856	0.290026503	1.185536613	0.146572326	0.339023491	0.233284869	0.898001657	1	0.339706487	1	1.133676957	1	0	0	0.415984143	0.035294369	-11465.50315
48310000	-11445.32258	23.52597551	-11468.84855	1.071531505	0.145226566	14.51710861	0.290026503	1.21603273	0.146572326	0.339023491	0.245998452	1.027074833	1	0.403137226	1	2.771151471	1	0	0	0.442210297	-0.040210834	-11468.84855
48315000	-11445.56682	23.53283133	-11469.09966	1.106016208	0.123217949	13.69591342	0.290026503	1.21603273	0.146572326	0.339023491	0.245998452	0.729045356	1	0.321365981	1	9.287807512	1	0	0	0.486284926	0.183811272	-11469.09966
48320000	-11444.44498	20.23607276	-11464.68105	0.893789021	0.197737287	6.788348285	0.290026503	1.21603273	0.146572326	0.339023491	0.245998452	0.911831893	1	0.317652548	1	0.861045704	1	0	0	0.397723122	0.04639102	-11464.68105
48325000	-11444.29278	20.5953013	-11464.88808	0.857920965	0.212224551	15.51864379	0.290026503	1.21603273	0.146572326	0.339023491	0.242278954	0.881913292	1	0.35197252	1	0.35614762	1	0	0	0.397478288	0.365781322	-11464.88808
48330000	-11442.24212	22.80886297	-11465.05099	1.020618251	0.150522283	10.20092222	0.290026503	1.357024597	0.146572326	0.339023491	0.242278954	0.881913292	1	7.23249474	1	0.247011297	1	1	1	0.310482939	0.086720977	-11465.05099
48335000	-11447.37042	18.1234364	-11465.49386	0.953807372	0.1563669	4.962065893	0.362798506	1.357024597	0.146572326	0.444897335	0.242278954	0.881913292	1	5.005341506	1	0.296940512	1	1	1	0.408520315	0.089843274	-11465.49386
48340000	-11440.62567	22.34518424	-11462.97086	1.009853068	0.125032208	10.89888797	0.242829191	1.214719751	0.146572326	0.444897335	0.249244229	0.839480453	1	8.479634759	1	0.391177425	1	1	1	0.439534018	0.438923608	-11462.97086
48345000	-11442.64719	21.02816121	-11463.67535	1.04600761	0.115684185	7.739688721	0.36310453	1.214719751	0.146572326	0.444897335	0.249244229	0.765125838	1	1.838930987	1	0.394672718	1	1	1	0.456882815	0.127359198	-11463.67535
48350000	-11439.31757	23.31830125	-11462.63587	1.148801883	0.120437357	16.52773966	0.36310453	1.369627952	0.146572326	0.444897335	0.215230297	0.703342827	1	5.637389732	1	0.360960952	1	1	1	0.316615323	0.437444225	-11462.63587
48355000	-11440.03957	23.59358964	-11463.63316	1.210492581	0.119086098	10.94320251	0.36310453	1.369627952	0.146572326	0.444897335	0.215230297	0.703342827	1	0.423575787	1	8.240331495	1	0	0	0.327220794	0.02844495	-11463.63316
48360000	-11436.25847	24.44345334	-11460.70192	1.2426039	0.113204777	16.52256851	0.36310453	1.398816427	0.141273681	0.384749617	0.215230297	0.799828873	1	0.370921597	1	8.582520284	1	0	0	0.386262266	0.143154518	-11460.70192
48365000	-11440.15531	23.59766	-11463.75297	1.087100135	0.120412854	16.95833136	0.36310453	1.278908228	0.141273681	0.384749617	0.215230297	0.799828873	1	0.333000944	1	2.915987922	1	0	0	0.397759703	0.017404315	-11463.75297
48370000	-11446.90577	17.72252091	-11464.62829	0.940492418	0.17765756	24.4742343	0.36310453	1.278908228	0.125837451	0.384749617	0.215230297	0.799828873	1	0.408489691	1	2.417770265	1	0	0	0.31337994	0.012620267	-11464.62829
48375000	-11439.96632	21.65846628	-11461.62479	0.954633982	0.150975437	9.333598268	0.286287967	1.433406378	0.125837451	0.384749617	0.215230297	0.702417685	1	0.379887826	1	2.967537473	1	0	0	0.391317012	-0.27599739	-11461.62479
48380000	-11442.52359	20.83621887	-11463.35981	0.87899724	0.170817257	14.35778442	0.282991576	1.433406378	0.133587467	0.384749617	0.230792599	0.702417685	1	0.336126646	1	0.815158804	1	0	0	0.310528973	-0.222509168	-11463.35981
48385000	-11436.97364	20.75235731	-11457.72599	0.888698899	0.151691396	9.273385717	0.282991576	1.433406378	0.133587467	0.384749617	0.230792599	0.674392824	1	0.611507764	1	9.153372173	1	0	0	0.601990231	0.076351849	-11457.72599
48390000	-11448.51245	17.25850616	-11465.77096	0.86011536	0.171851876	4.550705528	0.272771823	1.433406378	0.133858089	0.384749617	0.230792599	0.854691948	1	0.597828921	1	3.18491235	1	0	0	0.454022498	0.012317399	-11465.77096
48395000	-11444.66964	19.75813301	-11464.42777	0.819066728	0.195741505	8.523980623	0.272771823	1.433406378	0.133858089	0.404197443	0.206298123	0.854691948	1	0.646131171	1	2.941073703	1	0	0	0.414130303	-0.127475313	-11464.42777
48400000	-11442.15859	19.85496131	-11462.01355	0.871674794	0.162671506	15.79484531	0.272771823	1.433406378	0.171474914	0.404197443	0.250222281	0.821182485	1	0.657352949	1	8.714158986	1	0	0	0.354057602	0.051130317	-11462.01355
48405000	-11454.73241	18.46908897	-11473.2015	0.850562431	0.181128649	5.913633721	0.339268664	1.307677353	0.149639437	0.404197443	0.202049808	0.821182485	1	6.359943556	1	0.726150211	1	1	1	0.450967666	0.183609992	-11473.2015
48410000	-11441.42639	20.51298527	-11461.93937	0.847116995	0.176477075	12.35437069	0.339268664	1.223205345	0.149639437	0.394256833	0.202049808	0.753494644	1	1.100071268	1	0.489674844	1	1	1	0.411862179	0.170453742	-11461.93937
48415000	-11444.26274	19.605712	-11463.86846	0.894958862	0.160683415	6.131605766	0.339268664	1.223205345	0.149639437	0.394256833	0.202049808	0.795448298	1	1.853267161	1	0.477146017	1	1	1	0.352371014	-0.406800033	-11463.86846
48420000	-11437.39921	21.3691696	-11458.76838	0.922045626	0.151922571	14.57770697	0.260218698	1.287005443	0.149639437	0.394256833	0.257780057	0.795448298	1	9.849469847	1	0.373900847	1	1	1	0.330700243	0.014620651	-11458.76838
48425000	-11441.09745	21.46899702	-11462.56644	0.938945997	0.149349446	9.791292653	0.260218698	1.287005443	0.149639437	0.431315623	0.257780057	0.795448298	1	8.616442333	1	0.357040681	1	1	1	0.345429581	-0.009151468	-11462.56644
48430000	-11441.20948	20.98470774	-11462.19418	0.9240655	0.163629141	17.40315353	0.278227703	1.150505339	0.154548032	0.331624097	0.209229011	0.795448298	1	9.815765016	1	0.398821663	1	1	1	0.422825897	-0.309186668	-11462.19418
48435000	-11451.57853	20.94802793	-11472.52656	0.892898151	0.17678386	16.62581516	0.299422522	1.150505339	0.154548032	0.331624097	0.209229011	0.795448298	1	0.70926637	1	0.45329357	1	1	1	0.440055024	-0.234375941	-11472.52656
48440000	-11448.88475	20.8525044	-11469.73725	0.916763643	0.187323128	8.586481234	0.299422522	1.150505339	0.154548032	0.331624097	0.209229011	0.795448298	1	9.059075205	1	0.408341147	1	1	1	0.323081639	0.426990098	-11469.73725
48445000	-11442.66171	21.21055389	-11463.87226	0.934384053	0.170026481	12.34918502	0.299422522	1.226301549	0.145780116	0.390812298	0.209229011	0.718964251	1	6.85106871	1	0.57498217	1	1	1	0.42958956	0.303507359	-11463.87226
48450000	-11437.11185	22.89991152	-11460.01176	1.010190508	0.136854118	12.08941061	0.310804929	1.226301549	0.145780116	0.390812298	0.210512955	0.718964251	1	3.754198358	1	0.369775352	1	1	1	0.354388442	0.259021082	-11460.01176
48455000	-11441.1311	22.77797265	-11463.90907	1.041576758	0.145730443	10.57959345	0.310804929	1.226301549	0.145780116	0.390812298	0.210512955	0.923259136	1	1.134579942	1	0.364039978	1	1	1	0.398156922	0.29939797	-11463.90907
48460000	-11434.69642	21.68222353	-11456.37864	0.958453823	0.187813761	14.81922575	0.310804929	1.226301549	0.145780116	0.390812298	0.261600011	0.878618105	1	9.578258364	1	0.327231912	1	1	1	0.413331661	0.293628913	-11456.37864
48465000	-11437.44404	23.01798748	-11460.46203	1.075765321	0.150839343	10.78627394	0.296059937	1.226301549	0.145780116	0.390812298	0.225125843	0.878618105	1	3.970235984	1	0.429585706	1	1	1	0.37092135	0.222905953	-11460.46203
48470000	-11437.38071	22.55651847	-11459.93723	1.077850159	0.144920567	22.50255227	0.296059937	1.226301549	0.158758957	0.37716398	0.225125843	0.878618105	1	0.454712181	1	1.647586973	1	0	0	0.400213812	0.171165069	-11459.93723
48475000	-11435.62282	25.37051921	-11460.99333	1.248798567	0.118853326	15.2344219	0.296059937	1.226301549	0.158758957	0.348559853	0.225125843	0.878618105	1	0.366381493	1	1.459634525	1	0	0	0.406563644	0.364417493	-11460.99333
48480000	-11443.6847	24.74657381	-11468.43127	1.184480309	0.124764116	14.39033609	0.296059937	1.226301549	0.15689726	0.348559853	0.194514041	0.878618105	1	0.403181862	1	3.892548176	1	0	0	0.376245079	0.008578988	-11468.43127
48485000	-11447.30217	21.49720663	-11468.79938	0.958314429	0.156365114	13.84328988	0.296059937	1.226301549	0.15689726	0.332164778	0.251822916	0.878618105	1	0.361128186	1	7.704305539	1	0	0	0.394880512	-0.146597479	-11468.79938
48490000	-11436.76734	23.29473863	-11460.06208	1.048862382	0.132992188	12.72175191	0.296059937	1.226301549	0.15689726	0.328789497	0.203089874	0.878618105	1	9.745884501	1	0.532863283	1	1	1	0.378573243	0.301534005	-11460.06208
48495000	-11435.37217	24.7836196	-11460.15579	1.232289607	0.116496178	14.08483114	0.296059937	1.307807464	0.15689726	0.428247528	0.203089874	0.878618105	1	0.585081615	1	4.550958488	1	0	0	0.407991897	-0.001700326	-11460.15579
48500000	-11443.00991	23.41739148	-11466.4273	1.120665504	0.12496362	16.05309516	0.324814449	1.307807464	0.122634828	0.294620749	0.24136237	0.878618105	1	9.325697967	1	0.491442506	1	1	1	0.453764435	0.037888514	-11466.4273
48505000	-11436.03319	23.45557147	-11459.48876	1.136107247	0.134754311	11.78545975	0.324814449	1.203761865	0.163273697	0.373034729	0.218699526	0.878618105	1	7.199213294	1	0.535030314	1	1	1	0.423397857	-0.056329862	-11459.48876
48510000	-11445.25438	20.32745851	-11465.58184	0.899362468	0.167974359	7.223855502	0.324814449	1.203761865	0.139487299	0.373034729	0.218699526	0.878618105	1	9.127835282	1	0.42065741	1	1	1	0.333443758	0.183831253	-11465.58184
48515000	-11440.60791	21.77011219	-11462.37802	0.917691712	0.147604622	14.58661103	0.324814449	1.342662385	0.139487299	0.373034729	0.218699526	0.715087526	1	6.321011138	1	0.728047786	1	1	1	0.53804556	0.350602576	-11462.37802
48520000	-11443.39947	21.43727314	-11464.83675	0.934210259	0.136839035	14.38923614	0.328914527	1.342662385	0.148225003	0.354567716	0.230482979	0.715087526	1	7.319502186	1	0.835301585	1	1	1	0.709856248	0.541394623	-11464.83675
48525000	-11443.13608	22.09803493	-11465.23411	1.010321866	0.133513714	17.86265368	0.328914527	1.342662385	0.148225003	0.354567716	0.230482979	0.715087526	1	4.866740955	1	0.398790024	1	1	1	0.478752065	0.396625533	-11465.23411
48530000	-11451.6438	20.81329508	-11472.45709	0.856916452	0.19478192	9.757020654	0.334773686	1.30250076	0.148225003	0.335468056	0.230482979	0.927876843	1	4.517001192	1	0.601038311	1	1	1	0.736303787	0.29403747	-11472.45709
48535000	-11439.42944	19.81195494	-11459.2414	0.808211676	0.190738796	13.3784124	0.334773686	1.447375251	0.144816817	0.405661306	0.245378246	0.918365452	1	4.348600801	1	0.695311059	1	1	1	0.752826113	0.168011821	-11459.2414
48540000	-11455.26204	18.56410699	-11473.82614	0.827730996	0.192594009	6.365564627	0.334773686	1.539291861	0.149605645	0.437268815	0.245378246	0.918365452	1	7.548421167	1	0.799905221	1	1	1	0.676515949	-0.064769958	-11473.82614
48545000	-11445.76406	20.82649634	-11466.59056	0.90889157	0.144382098	10.45518997	0.334773686	1.586909914	0.17259984	0.437268815	0.245378246	0.918365452	1	1.289090574	1	0.923075582	1	1	1	0.548537637	0.034797713	-11466.59056
48550000	-11446.97996	17.14484507	-11464.1248	0.82221337	0.176897361	19.50355323	0.358093899	1.586909914	0.17259984	0.437268815	0.240366787	0.918365452	1	6.547306988	1	0.888900362	1	1	1	0.647863261	0.203450612	-11464.1248
48555000	-11449.57887	19.05671955	-11468.63559	0.843741377	0.155374959	13.5164288	0.358093899	1.586909914	0.17259984	0.437268815	0.294734829	0.96451778	1	6.229297894	1	0.73233608	1	1	1	0.661365245	-0.125145111	-11468.63559
48560000	-11452.93347	17.91156531	-11470.84504	0.712916987	0.212008913	10.7234345	0.400321965	1.586909914	0.140128886	0.464852677	0.294734829	0.684443005	1	7.985618242	1	0.689894259	1	1	1	0.679341233	-0.133890112	-11470.84504
48565000	-11446.0769	17.96164136	-11464.03854	0.712750528	0.206042446	10.42883466	0.400321965	1.614385887	0.140128886	0.464852677	0.294734829	0.751088463	1	5.708091352	1	0.693947816	1	1	1	0.895550921	-0.28082434	-11464.03854
48570000	-11460.02118	18.31142065	-11478.3326	0.80677205	0.206753833	13.11297868	0.400321965	1.360070437	0.154776272	0.464852677	0.260015595	0.751088463	1	1.838634166	1	0.785588363	1	1	1	0.557783969	0.175709513	-11478.3326
48575000	-11445.04515	17.86873722	-11462.91388	0.775322669	0.17623085	17.28380517	0.343213929	1.360070437	0.154776272	0.404200417	0.260015595	0.689389625	1	3.609364508	1	0.9405845	1	1	1	0.962961969	-0.190168609	-11462.91388
48580000	-11448.20982	18.47388484	-11466.68371	0.731939713	0.21413898	7.715145222	0.343213929	1.360070437	0.181942024	0.377975896	0.260015595	0.689389625	1	7.137832175	1	0.989620707	1	1	1	0.8044686	-0.293704973	-11466.68371
48585000	-11447.35806	16.03437532	-11463.39243	0.612038214	0.306218392	11.09086498	0.343213929	1.360070437	0.181942024	0.377975896	0.260015595	0.816980574	1	5.225413809	1	0.766859572	1	1	1	0.972992463	-0.174458794	-11463.39243
48590000	-11443.14335	16.26739193	-11459.41074	0.622344465	0.243083606	11.35164552	0.343213929	1.433256867	0.181942024	0.377975896	0.260015595	0.735414033	1	9.388600361	1	1.09541824	1	1	1	0.984249862	0.076906868	-11459.41074
48595000	-11442.34739	17.07164775	-11459.41904	0.681291128	0.186397008	6.935931274	0.343213929	1.433256867	0.181942024	0.377975896	0.260015595	0.735414033	1	3.916772131	1	1.094744911	1	1	1	0.953317844	0.33960547	-11459.41904
48600000	-11449.80982	16.97516496	-11466.78499	0.600080767	0.203147711	6.857344399	0.292218987	1.433256867	0.181942024	0.377975896	0.260015595	0.735414033	1	8.676218064	1	1.161118695	1	1	1	0.95530758	-0.175373836	-11466.78499
48605000	-11441.02774	18.23715454	-11459.26489	0.717029792	0.20326586	8.546548033	0.292218987	1.452315269	0.135736657	0.415330279	0.260015595	0.735414033	1	6.925272888	1	1.101274261	1	1	1	0.706281235	-0.013527753	-11459.26489
48610000	-11441.24683	18.67918737	-11459.92602	0.690466195	0.18447078	10.76205993	0.292218987	1.452315269	0.135736657	0.415330279	0.224897347	0.743877439	1	0.696025647	1	2.922657867	1	0	0	0.641091783	0.029034247	-11459.92602
48615000	-11444.24635	18.98197273	-11463.22833	0.801057346	0.175259359	7.675179343	0.292218987	1.452315269	0.171020066	0.415330279	0.248124345	0.743877439	1	7.414397828	1	0.662279176	1	1	1	0.49007114	-0.009047367	-11463.22833
48620000	-11447.57577	18.14427328	-11465.72005	0.690760175	0.209525051	9.51494578	0.292218987	1.452315269	0.171020066	0.415330279	0.248124345	0.743877439	1	7.008800651	1	0.651687018	1	1	1	0.709675312	-0.017632713	-11465.72005
48625000	-11445.13929	18.94107773	-11464.08037	0.705852644	0.193710992	8.35041117	0.292218987	1.452315269	0.12579002	0.415330279	0.248124345	0.743877439	1	5.292030759	1	0.602637034	1	1	1	0.572804042	0.071760668	-11464.08037
